"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"HIC1","HIC1",8.58840702024766e-111,1.57682335434803e-109,-121.609108525029,-383.11638132023,7,2,53.404788173638,0,0,FALSE
"SMG6","SMG6",3.23676277368231e-09,7.48622672992785e-09,-162.452253739491,-186.551082483305,7,2,6565.12414752682,0,0,FALSE
"SRR","SRR",2.58309877416462e-138,6.16091015974054e-137,-164.47834363965,-489.682703452755,7,2,880.971590896284,0,0,FALSE
"TSR1","TSR1",1.09433511304214e-175,3.57023938623887e-174,-196.247871627428,-607.859194319499,7,2,26971.0009115897,0,0,FALSE
"SGSM2","SGSM2",3.67711524553848e-137,8.6565070803245e-136,-532.075092946107,-854.611409905931,7,2,8890.07851831885,0,0,FALSE
"TNNI1","TNNI1",1.69193287330467e-51,1.32850743385936e-50,-140.366662167048,-264.22878662759,7,2,349.41749837539,0,0,FALSE
"LOC101927864","LOC101927864",5.13026347689184e-16,1.58414528951789e-15,-69.3905231475018,-109.901186171804,7,2,18.7269021932927,0,0,FALSE
"LOC284009","LOC284009",0.00191570544325939,0.00315229351115988,-69.1387027320585,-78.6426099414148,7,2,15.5408364854269,0,0,FALSE
"METTL16","METTL16",3.5628981654801e-06,7.00081021717784e-06,-183.704913078189,-200.264785236415,7,2,8953.67665821687,0,0,FALSE
"PAFAH1B1","PAFAH1B1",2.96884632574948e-08,6.5285004739299e-08,-192.50842750752,-214.242783185094,7,2,22378.435262078,0,0,FALSE
"CLUH","CLUH",1.01246587860788e-122,2.07902424560712e-121,-278.460267488324,-567.584043060267,7,2,10169.6241428242,0,0,FALSE
"LOC101928991","LOC101928991",3.17766043291601e-06,6.26098914332781e-06,-103.302983999753,-119.987913342915,7,2,124.933711541837,0,0,FALSE
"RAP1GAP2","RAP1GAP2",2.93398445360416e-127,6.29267284166679e-126,-150.545765501164,-450.171832992317,7,2,5844.64928129089,0,0,FALSE
"LOC101927911","LOC101927911",4.97290285704824e-07,1.02435227175519e-06,-66.3984430860311,-85.099836777093,7,2,28.1205723961873,0,0,FALSE
"PHLDA3","PHLDA3",6.20432033389892e-28,2.83218367793407e-27,-161.611966522907,-230.341431596141,7,2,1395.95311828928,0,0,FALSE
"LOC101929032","LOC101929032",5.93978659408795e-23,2.3475430100312e-22,-139.451120357164,-196.434568723635,7,2,801.598261736609,0,0,FALSE
"CSRP1","CSRP1",3.20526875023614e-153,8.64722110476732e-152,-432.830593715452,-792.508615493652,7,2,3578.85238750268,0,0,FALSE
"SPATA22","SPATA22",0.00297879877429953,0.0048310387057912,-55.7915663651314,-64.7787116676521,7,2,7.60682702015294,0,0,FALSE
"TRPV3","TRPV3",4.6051068446915e-90,6.59218054488468e-89,-151.097602780951,-364.570696991794,7,2,190.294613144242,0,0,FALSE
"TRPV1","TRPV1",3.0131682009571e-24,1.23993880248185e-23,-141.017698023085,-201.059503858701,7,2,787.016827563268,0,0,FALSE
"SHPK","SHPK",4.33216265821869e-22,1.6594704743776e-21,-158.287711146228,-213.23044541654,7,2,7123.40594368861,0,0,FALSE
"CTNS","CTNS",4.07754198231379e-17,1.31184382570781e-16,-138.691917239771,-181.826751748978,7,2,1811.18509252025,0,0,FALSE
"P2RX5-TAX1BP3","P2RX5-TAX1BP3",5.41840251640215e-41,3.435959664346e-40,-148.816534595081,-248.160989854184,7,2,985.463686265013,0,0,FALSE
"TAX1BP3","TAX1BP3",9.71061773485121e-15,2.84857708535988e-14,-170.30664813137,-207.762020826849,7,2,6046.81760208651,0,0,FALSE
"RPS10P7","RPS10P7",0.00100934446349952,0.00169559101768918,-62.3737505737191,-72.6205279588657,7,2,13.1964018443849,0,0,FALSE
"RPL21P125","RPL21P125",0.000821697714840498,0.00138898327161367,-76.4196547937894,-86.9032575443168,7,2,31.7682297326246,0,0,FALSE
"EMC6","EMC6",0.000322850215188454,0.000561359222048521,-156.637461136355,-168.188076875321,7,2,2211.1044245332,0,0,FALSE
"P2RX5","P2RX5",2.11658704604868e-173,6.75534912122032e-172,-163.366607524307,-569.693768138117,7,2,644.772640234173,0,0,FALSE
"GSG2","GSG2",4.53925177932154e-07,9.36588632605969e-07,-154.460424526974,-173.260548628078,7,2,4250.25714194686,0,0,FALSE
"C17orf85","C17orf85",6.35129200405921e-23,2.50793148824564e-22,-180.947476004684,-237.862159620291,7,2,7966.75788856787,0,0,FALSE
"CAMKK1","CAMKK1",4.48912319874354e-29,2.11104387144327e-28,-139.474258658826,-210.886520749906,7,2,998.314157533647,0,0,FALSE
"P2RX1","P2RX1",1.34538565607333e-67,1.39337709742923e-66,-137.474369094487,-298.800633382574,7,2,73.3808823422542,0,0,FALSE
"ATP2A3","ATP2A3",1.88181277514767e-10,4.59299230362852e-10,-177.581278763898,-204.695070705786,7,2,3179.39411908748,0,0,FALSE
"ZZEF1","ZZEF1",0.00284421647481849,0.00461859692004226,-156.374483343386,-165.415960536945,7,2,4250.00960636071,0,0,FALSE
"NAV1","NAV1",1.56124319881041e-11,3.99673596921747e-11,-204.338613602618,-234.075470839033,7,2,8429.25306888743,0,0,FALSE
"CYB5D2","CYB5D2",2.47447311329931e-40,1.5475109158208e-39,-124.373778294098,-222.176193007264,7,2,1182.50368859709,0,0,FALSE
"ANKFY1","ANKFY1",0.000474155896495609,0.000815893924706957,-184.751619627461,-195.864848955765,7,2,9244.55390167067,0,0,FALSE
"RYKP1","RYKP1",0.00189234736637157,0.00311518651420556,-80.2246244806089,-89.7428313969415,7,2,43.2758686374607,0,0,FALSE
"UBE2G1","UBE2G1",1.65483675061095e-12,4.42345631682884e-12,-212.529751977472,-244.621660137848,7,2,18674.5303144432,0,0,FALSE
"SPNS3","SPNS3",3.58076108424088e-06,7.03501364459394e-06,-58.8543450849879,-75.4087498020524,7,2,6.98966568523944,0,0,FALSE
"SPNS2","SPNS2",8.88684436739832e-12,2.29768516135557e-11,-144.420778868337,-174.749737525148,7,2,434.865462133611,0,0,FALSE
"MYBBP1A","MYBBP1A",1.11216554365689e-85,1.50481215141966e-84,-318.806491521912,-522.114685885933,7,2,14690.2787225695,0,0,FALSE
"GGT6","GGT6",2.54659106954119e-17,8.25755832940216e-17,-106.129556011976,-149.751592808176,7,2,172.938117566056,0,0,FALSE
"SMTNL2","SMTNL2",5.5421816768347e-142,1.36076653215712e-140,-532.351608975855,-866.041430723709,7,2,414.806605867889,0,0,FALSE
"ALOX15","ALOX15",8.70456159462925e-15,2.55782999614436e-14,-81.215329953157,-118.784506363354,7,2,91.8337653599217,0,0,FALSE
"PELP1","PELP1",1.25363746953866e-27,5.67150589597945e-27,-173.77870621346,-241.789238624042,7,2,14662.2183441055,0,0,FALSE
"LOC101559451","LOC101559451",2.42365417642546e-09,5.63686803670076e-09,-68.226909540387,-92.6332902801449,7,2,26.6725408322913,0,0,FALSE
"ARRB2","ARRB2",0.0007205711136628,0.00122268856561171,-159.692617239176,-170.327051589034,7,2,4108.7608520005,0,0,FALSE
"MED11","MED11",1.80360242037572e-12,4.81402590158746e-12,-145.823284426336,-177.825017735627,7,2,1221.52057741728,0,0,FALSE
"CXCL16","CXCL16",1.27058430653724e-08,2.85068649699469e-08,-100.962250077476,-123.603951153872,7,2,173.339551518935,0,0,FALSE
"ZMYND15","ZMYND15",0.000550256909389272,0.000942691034942055,-69.4741138649112,-80.4173671014026,7,2,50.9396090638534,0,0,FALSE
"VMO1","VMO1",3.86036468079092e-11,9.72115169249757e-11,-65.4486405113697,-94.2330266086218,7,2,22.2223183419322,0,0,FALSE
"GLTPD2","GLTPD2",3.06121906220928e-13,8.41903438932143e-13,-116.488680612428,-150.345990812929,7,2,77.4791724869857,0,0,FALSE
"PSMB6","PSMB6",7.94581250446543e-10,1.88668726977471e-09,-188.891525701241,-214.48136652481,7,2,15577.7553591983,0,0,FALSE
"PLD2","PLD2",9.64224586914934e-26,4.13088054219262e-25,-200.429747370217,-263.997791784215,7,2,4691.10384324035,0,0,FALSE
"CHRNE","CHRNE",1.80169655602821e-18,6.09645442481073e-18,-80.8696220576882,-127.229573598852,7,2,69.4996018007623,0,0,FALSE
"C17orf107","C17orf107",5.76401766002557e-34,3.09328598576542e-33,-105.208015832795,-188.104011274596,7,2,325.024489857093,0,0,FALSE
"IPO9","IPO9",9.17264017383489e-16,2.80570063117013e-15,-185.809288004625,-225.716939457232,7,2,22614.7724825516,0,0,FALSE
"GP1BA","GP1BA",7.57657138823467e-10,1.80095288628378e-09,-91.2500607050082,-116.890325706847,7,2,118.966389804835,0,0,FALSE
"SLC25A11","SLC25A11",4.43710091996928e-09,1.01929472045413e-08,-164.717960083338,-188.481184988537,7,2,5434.4631177433,0,0,FALSE
"RNF167","RNF167",3.4452360718804e-07,7.16125544763233e-07,-169.392005559484,-188.490291403881,7,2,7395.71904052272,0,0,FALSE
"PFN1","PFN1",9.8193279884915e-27,4.3299602758796e-26,-253.117932011721,-319.023705216497,7,2,73755.1191520007,0,0,FALSE
"ENO3","ENO3",6.75686789696467e-37,3.89425236048591e-36,-182.566787302991,-272.329613473195,7,2,1238.88552844264,0,0,FALSE
"SPAG7","SPAG7",0.00219806834390696,0.00360003095404376,-160.535793547039,-169.879214490653,7,2,7323.25737094191,0,0,FALSE
"CAMTA2","CAMTA2",0.000853296446569812,0.0014402673355474,-134.959753139635,-145.399963521973,7,2,672.362330928451,0,0,FALSE
"LOC101927979","LOC101927979",0.00192157407443726,0.00316178176997159,-75.6344123298217,-85.1347536984433,7,2,36.2681126108054,0,0,FALSE
"INCA1","INCA1",6.01571451392731e-05,0.000109807781549171,-86.7388094153808,-100.179512507641,7,2,104.081551298029,0,0,FALSE
"KIF1C","KIF1C",3.45523435718723e-91,5.0135824149445e-90,-168.456371276712,-384.537455946734,7,2,18551.8834524306,0,0,FALSE
"SHISA4","SHISA4",1.15209907762452e-08,2.59201296345864e-08,-108.008747108898,-130.754949427612,7,2,362.022680511727,0,0,FALSE
"SLC52A1","SLC52A1",1.01634195821905e-34,5.55567868517795e-34,-115.227131606208,-199.88980877652,7,2,565.56715420778,0,0,FALSE
"ZFP3","ZFP3",2.40013871866656e-44,1.64028966506214e-43,-100.11536660389,-207.294617610285,7,2,276.536246456899,0,0,FALSE
"ZNF232","ZNF232",2.27055453405491e-110,4.14897126018572e-109,-146.659274741208,-407.188753998782,7,2,3276.42918472037,0,0,FALSE
"LOC101928000","LOC101928000",5.7340882199225e-22,2.18861198035454e-21,-105.621626503348,-160.276255155431,7,2,355.522427743933,0,0,FALSE
"USP6","USP6",4.59777133627073e-06,8.97142421137532e-06,-83.9488156764446,-100.229706480556,7,2,95.915613450783,0,0,FALSE
"ZNF594","ZNF594",8.84880902332975e-32,4.48367744027296e-31,-152.169340478502,-229.936909932391,7,2,4001.82030652185,0,0,FALSE
"LOC100130950","LOC100130950",1.07674514357578e-10,2.65725134864698e-10,-105.557614174212,-133.260801844005,7,2,112.104112271984,0,0,FALSE
"SCIMP","SCIMP",1.58150452277606e-12,4.23146719431622e-12,-94.5872686198221,-126.726651982343,7,2,212.02116761128,0,0,FALSE
"RABEP1","RABEP1",4.51382610723651e-20,1.62196082370055e-19,-177.290404879837,-227.4529321227,7,2,13244.3696786745,0,0,FALSE
"LMOD1","LMOD1",1.87829749524436e-159,5.31833904547951e-158,-236.891572223592,-610.978291900894,7,2,479.115197804819,0,0,FALSE
"NUP88","NUP88",4.0359420320228e-74,4.59805385508747e-73,-174.1123661645,-350.592036421726,7,2,12341.3631834581,0,0,FALSE
"RPAIN","RPAIN",0.000327383412811703,0.000569016966244725,-151.878331453341,-163.413116227951,7,2,5726.68692706878,0,0,FALSE
"C1QBP","C1QBP",2.62185656941345e-41,1.67186692772329e-40,-215.222652611728,-315.304000886823,7,2,31836.5953507698,0,0,FALSE
"DERL2","DERL2",1.31904926465651e-20,4.81887043739273e-20,-204.387352906031,-255.816798810778,7,2,3090.46671560178,0,0,FALSE
"MIS12","MIS12",5.17922365599313e-18,1.72489888523704e-17,-162.426183156215,-207.695261547546,7,2,5100.42198973169,0,0,FALSE
"LOC728392","LOC728392",8.09181899589535e-232,3.93287889244595e-230,-125.724556831799,-666.992403351373,7,2,537.033050811216,0,0,FALSE
"NLRP1","NLRP1",8.88336879570243e-09,2.00899399971982e-08,-76.4169713025341,-99.4405694383684,7,2,46.71378913159,0,0,FALSE
"TIMM17A","TIMM17A",4.55086443777725e-28,2.0844958317471e-27,-178.558346111436,-247.60453705777,7,2,5713.81760446505,0,0,FALSE
"LOC339166","LOC339166",1.39461066236868e-10,3.42608205625127e-10,-75.5475195785175,-102.977708412147,7,2,52.8781684103615,0,0,FALSE
"WSCD1","WSCD1",0,0,-454.709704624906,-1229.63350681117,7,2,11969.5966978308,0,0,FALSE
"AIPL1","AIPL1",4.21739547805712e-30,2.04463519697262e-29,-92.1837639591577,-166.010240488417,7,2,230.21281977237,0,0,FALSE
"FAM64A","FAM64A",1.19978250142509e-24,4.9931077860683e-24,-203.873354591535,-264.859025613985,7,2,15586.2629281198,0,0,FALSE
"PITPNM3","PITPNM3",1.40425739446245e-76,1.65797995276567e-75,-285.969214770251,-468.157271389132,7,2,1297.13296955118,0,0,FALSE
"KIAA0753","KIAA0753",2.17680861402151e-39,1.3293004403353e-38,-148.813563850101,-244.407656169565,7,2,4480.8107228385,0,0,FALSE
"TXNDC17","TXNDC17",4.66545405427693e-07,9.6243505432223e-07,-169.429719928374,-188.200174501873,7,2,6135.03636885,0,0,FALSE
"MED31","MED31",1.1756435250302e-13,3.29494062050555e-13,-113.897760932094,-148.754452953139,7,2,504.017457204117,0,0,FALSE
"C17orf100","C17orf100",1.45777621199751e-10,3.57784073406594e-10,-110.466980910453,-137.850405021121,7,2,205.354959140787,0,0,FALSE
"ALOX15P1","ALOX15P1",0.000174167104099094,0.000308430074237453,-58.8071036809748,-71.0558577342853,7,2,11.3456339892364,0,0,FALSE
"SLC13A5","SLC13A5",1.05477779844943e-16,3.33985915600131e-16,-87.201695489913,-129.352288087573,7,2,73.972017906249,0,0,FALSE
"XAF1","XAF1",5.23081064667582e-16,1.61406227742807e-15,-85.6345692016776,-126.125095359117,7,2,47.9410354437257,0,0,FALSE
"FBXO39","FBXO39",7.71031299038911e-05,0.000139690865760129,-65.2928386581214,-78.4563547057255,7,2,9.48749571111161,0,0,FALSE
"RNPEP","RNPEP",1.23937569644266e-09,2.91724009451723e-09,-179.202269936362,-204.320752921578,7,2,4752.34721799737,0,0,FALSE
"ALOX12P2","ALOX12P2",1.13587746523937e-48,8.49033330338647e-48,-173.054372368304,-290.325869452282,7,2,664.199293382892,0,0,FALSE
"ALOX12","ALOX12",3.82847622192596e-06,7.50878632672223e-06,-100.59030239968,-117.071562374636,7,2,137.934172896574,0,0,FALSE
"RNASEK-C17orf49","RNASEK-C17orf49",0.00322209454952167,0.00521055824374574,-107.403356036836,-116.298117158581,7,2,219.72145964068,0,0,FALSE
"C17orf49","C17orf49",3.14866472181836e-13,8.65181973909188e-13,-165.50700847359,-199.334886885791,7,2,4534.14466802732,0,0,FALSE
"ELF3","ELF3",8.9240840282871e-130,1.95752669058298e-128,-177.995675011219,-483.445887481127,7,2,1906.57828810266,0,0,FALSE
"BCL6B","BCL6B",2.27270291955112e-195,8.54353595689478e-194,-702.789843623497,-1159.87888119156,7,2,1111.0351962082,0,0,FALSE
"SLC16A13","SLC16A13",0.000130646895303565,0.000233261317236719,-123.758921099708,-136.331294124703,7,2,233.266595671426,0,0,FALSE
"SLC16A11","SLC16A11",4.46308562105877e-11,1.12096526304311e-10,-77.6259908537003,-106.257587981204,7,2,42.5102657775128,0,0,FALSE
"ASGR2","ASGR2",2.85346970109227e-11,7.23458764353985e-11,-62.7939020243527,-91.896443281743,7,2,19.9080908698556,0,0,FALSE
"ASGR1","ASGR1",3.11653497490281e-34,1.68186079612564e-33,-105.173664278208,-188.695723898564,7,2,467.534468453367,0,0,FALSE
"DLG4","DLG4",7.53963147561291e-50,5.75694325165367e-49,-160.013013844496,-280.031350975141,7,2,2867.06110224029,0,0,FALSE
"ACADVL","ACADVL",3.95650748897529e-26,1.7145421318765e-25,-203.71733720639,-268.197206216224,7,2,13492.9752150746,0,0,FALSE
"GPR37L1","GPR37L1",5.53570811919044e-15,1.63946415586388e-14,-88.2153017122776,-126.255299811629,7,2,78.044125613828,0,0,FALSE
"DVL2","DVL2",2.3368337572129e-26,1.01967623708273e-25,-166.102155162877,-231.120881045213,7,2,7310.47303656175,0,0,FALSE
"PHF23","PHF23",3.73232441491814e-37,2.16401894453539e-36,-158.509178425257,-248.875472503562,7,2,8833.20519603757,0,0,FALSE
"GABARAP","GABARAP",9.40932752338653e-13,2.54201746633647e-12,-178.379019781212,-211.062060700312,7,2,7288.77828176515,0,0,FALSE
"ELP5","ELP5",9.55682736768783e-07,1.93627232356692e-06,-145.234323151408,-163.227632480852,7,2,4005.93565607649,0,0,FALSE
"CLDN7","CLDN7",1.86356325654929e-261,1.07104567573335e-259,-232.796259154543,-842.485678949145,7,2,12718.6314771264,0,0,FALSE
"SLC2A4","SLC2A4",2.67368696530904e-21,9.99007273732844e-21,-149.960012841333,-203.03175354727,7,2,502.896957054928,0,0,FALSE
"YBX2","YBX2",4.36633243500971e-10,1.04870130693934e-09,-140.865881990364,-167.089768834235,7,2,1687.29936350378,0,0,FALSE
"EIF5A","EIF5A",1.62921671425837e-12,4.35610460470901e-12,-242.775257711256,-274.883509177907,7,2,55717.0652387115,0,0,FALSE
"GPS2","GPS2",9.74599830072603e-33,5.05700648209999e-32,-188.713641332415,-268.729432800486,7,2,4164.79749827596,0,0,FALSE
"ARL8A","ARL8A",1.03148118758975e-09,2.43663252143762e-09,-166.295905782347,-191.609135716423,7,2,2713.31632988225,0,0,FALSE
"NEURL4","NEURL4",5.73169337533792e-09,1.30918629842403e-08,-161.969788829153,-185.460413393818,7,2,5318.61898067877,0,0,FALSE
"ACAP1","ACAP1",6.80999463407168e-113,1.27148738288781e-111,-317.343263796722,-583.715271807157,7,2,1579.99154222451,0,0,FALSE
"KCTD11","KCTD11",1.92343493786471e-15,5.7965992078233e-15,-132.832336834029,-171.97106095111,7,2,1181.06986465005,0,0,FALSE
"TNK1","TNK1",2.62073556769877e-08,5.77947565744103e-08,-147.453995795279,-169.321843583514,7,2,879.383571005401,0,0,FALSE
"PLSCR3","PLSCR3",0.00026293302501821,0.000459835618658846,-141.036739395053,-152.820126538369,7,2,911.00655339899,0,0,FALSE
"TMEM256","TMEM256",5.27971160387837e-13,1.43870509650802e-12,-168.295551371888,-201.583092276713,7,2,4242.02257568882,0,0,FALSE
"NLGN2","NLGN2",2.74310411566181e-07,5.73308202896124e-07,-173.646947534843,-192.991372402707,7,2,2589.0280960988,0,0,FALSE
"PRAMEF17","PRAMEF17",1.2635357853541e-06,2.54330561164701e-06,-47.4839746478079,-65.173922476484,7,2,6.29714020186312,0,0,FALSE
"PTPN7","PTPN7",1.64429821068767e-45,1.15441254950986e-44,-135.597256886839,-245.49452633755,7,2,42.1806687851847,0,0,FALSE
"TMEM102","TMEM102",2.82048398499446e-38,1.67433347237707e-37,-137.324848582662,-230.316339431695,7,2,632.756293009152,0,0,FALSE
"FGF11","FGF11",2.78803419332645e-68,2.91586239609062e-67,-147.623843442551,-310.538644245588,7,2,3709.58778765432,0,0,FALSE
"ZBTB4","ZBTB4",4.74631871193792e-05,8.71627004680114e-05,-164.055154315518,-177.75998954411,7,2,2802.38715942544,0,0,FALSE
"SLC35G6","SLC35G6",4.46171705611818e-05,8.20827214490792e-05,-65.313302087713,-79.0869615165002,7,2,21.9378666461722,0,0,FALSE
"POLR2A","POLR2A",0.00165640596950996,0.002736998470767,-180.326562664345,-189.999789955107,7,2,5310.92422418083,0,0,FALSE
"TNFSF12","TNFSF12",0.00534709579408162,0.00849387088850384,-99.6681782252958,-107.963097793858,7,2,134.590406459603,0,0,FALSE
"TNFSF13","TNFSF13",0.00437479523942113,0.00700343925899965,-103.944870062293,-112.478281081244,7,2,370.5370090373,0,0,FALSE
"PTPRVP","PTPRVP",3.99089482018785e-06,7.82087668013573e-06,-72.8296165398163,-89.2654294305373,7,2,15.7733458246967,0,0,FALSE
"SENP3","SENP3",9.40856552022928e-48,6.89894411144776e-47,-166.414307011089,-281.544179565386,7,2,9459.39096498483,0,0,FALSE
"EIF4A1","EIF4A1",3.56268908724623e-13,9.77727843674911e-13,-247.018345596352,-280.717118349023,7,2,155272.056368503,0,0,FALSE
"SNORA48","SNORA48",6.94405195284361e-13,1.88358477254889e-12,-212.944284910638,-245.945226405273,7,2,6218.73580293174,0,0,FALSE
"SNORA67","SNORA67",2.93761579822054e-10,7.10808595691732e-10,-159.992464803474,-186.635584922601,7,2,930.564083409907,0,0,FALSE
"CD68","CD68",0.000295762062190749,0.000515304534571136,-116.672611650941,-128.322661839045,7,2,172.501691218831,0,0,FALSE
"LOC100996842","LOC100996842",2.86260649082854e-29,1.35213688592656e-28,-122.905615679448,-194.777288210578,7,2,665.448444905059,0,0,FALSE
"MPDU1","MPDU1",1.93427291867368e-12,5.15566673193072e-12,-161.904283857943,-193.832738823246,7,2,6072.27033290817,0,0,FALSE
"SOX15","SOX15",6.18321368463289e-22,2.35624798060038e-21,-141.644702842469,-196.221832221092,7,2,866.334271044272,0,0,FALSE
"LGR6","LGR6",2.88162800913983e-07,6.01567135051966e-07,-83.1835366191958,-102.474774240632,7,2,71.0338396006827,0,0,FALSE
"FXR2","FXR2",1.38567234258374e-13,3.86952637614568e-13,-163.023526380762,-197.708657208589,7,2,5375.52659695466,0,0,FALSE
"SAT2","SAT2",7.00319240633713e-16,2.14978642566921e-15,-155.972736754935,-196.160479641924,7,2,2718.56529995096,0,0,FALSE
"ATP1B2","ATP1B2",7.08906773333697e-05,0.00012876811103171,-128.593015694409,-141.850423849876,7,2,415.045309583736,0,0,FALSE
"TP53","TP53",5.12142978583425e-07,1.0539904106559e-06,-178.869418419672,-197.538958029486,7,2,18557.682918127,0,0,FALSE
"WRAP53","WRAP53",1.33570910602139e-30,6.55181025733283e-30,-135.980462302398,-210.980025947336,7,2,2925.4690384179,0,0,FALSE
"EFNB3","EFNB3",2.91174258379228e-18,9.7764481466037e-18,-160.11826238204,-205.982408373901,7,2,958.190610400814,0,0,FALSE
"DNAH2","DNAH2",1.5548123534869e-15,4.7054494671177e-15,-85.7628035746826,-125.122518806812,7,2,88.3883680279576,0,0,FALSE
"KDM6B","KDM6B",6.12767860803153e-20,2.18912541821596e-19,-131.178501174952,-181.026097568802,7,2,436.171985217336,0,0,FALSE
"TMEM88","TMEM88",0,0,-772.849579166986,-1902.02908932425,7,2,457.308018810124,0,0,FALSE
"CYB5D1","CYB5D1",1.4568124215683e-17,4.76288154309983e-17,-140.241326903484,-184.441162232511,7,2,3410.46904649143,0,0,FALSE
"CHD3","CHD3",7.83119894015403e-37,4.50922188227563e-36,-185.512947863252,-275.12573635479,7,2,5405.75471605084,0,0,FALSE
"SCARNA21","SCARNA21",0.00156819348648395,0.00259471160528355,-62.4846212776295,-72.221448965198,7,2,11.7837215644723,0,0,FALSE
"LOC284023","LOC284023",8.4425203348239e-23,3.32306472508188e-22,-116.371917731499,-172.994392432709,7,2,604.99238705334,0,0,FALSE
"KCNAB3","KCNAB3",7.57898283098797e-35,4.15323414617865e-34,-111.389754370476,-196.351067328299,7,2,134.128906213275,0,0,FALSE
"CNTROB","CNTROB",3.10991304834851e-11,7.86538116948128e-11,-166.075137980603,-195.087102407142,7,2,3981.0656288342,0,0,FALSE
"GUCY2D","GUCY2D",1.62504780306875e-05,3.07051857145285e-05,-68.1072540000368,-83.0002306238791,7,2,22.9728643570888,0,0,FALSE
"UBE2T","UBE2T",2.44724936583574e-11,6.22358744049015e-11,-158.365194948674,-187.629333689555,7,2,4824.40495131208,0,0,FALSE
"ALOX15B","ALOX15B",7.42417049344411e-32,3.76924122288478e-31,-119.038622399949,-196.985137358295,7,2,67.6104941466917,0,0,FALSE
"ALOX12B","ALOX12B",0.00166018583952381,0.00274280368102475,-58.9787365348011,-68.6493135022267,7,2,16.6478561516801,0,0,FALSE
"LOC101928179","LOC101928179",5.65303853187268e-11,1.41316805612495e-10,-119.928746089707,-148.311339298394,7,2,177.076624221807,0,0,FALSE
"ALOXE3","ALOXE3",3.54683589704687e-24,1.45566484428933e-23,-106.366078397517,-166.240707226123,7,2,23.409726190948,0,0,FALSE
"HES7","HES7",4.31036834416471e-19,1.49355448754862e-18,-69.6687770029895,-117.505053841906,7,2,23.0731412068947,0,0,FALSE
"PPP1R12B","PPP1R12B",0.00100830132117387,0.00169393085163514,-149.750558990962,-159.998528822064,7,2,2271.47011937732,0,0,FALSE
"PER1","PER1",2.13881223663326e-08,4.74108755722275e-08,-167.041561046817,-189.126791784453,7,2,2350.29495074046,0,0,FALSE
"VAMP2","VAMP2",8.70918062557727e-11,2.16018196292849e-10,-124.376746866586,-152.303727596558,7,2,499.234553429385,0,0,FALSE
"TMEM107","TMEM107",0.00332796067889131,0.00537471744807025,-136.330357649341,-145.187034463274,7,2,1252.69092239808,0,0,FALSE
"SNORD118","SNORD118",6.02423093349374e-06,1.16736258743277e-05,-92.6545668641286,-108.639357989661,7,2,40.3089288963635,0,0,FALSE
"TRNAI23","TRNAI23",6.21753121160837e-06,1.20361077453346e-05,-56.9213991858148,-72.8715500374419,7,2,6.56395356419032,0,0,FALSE
"C17orf59","C17orf59",9.46106608035298e-26,4.05494906871176e-25,-134.398751180642,-197.986215610739,7,2,534.084042878538,0,0,FALSE
"AURKB","AURKB",5.1015409273449e-55,4.25307557106012e-54,-152.386738368418,-284.450961946015,7,2,8361.09839627946,0,0,FALSE
"LINC00324","LINC00324",9.14875157979686e-14,2.57719897779546e-13,-115.401465295059,-150.519843936043,7,2,125.296298379762,0,0,FALSE
"PFAS","PFAS",7.99517769718682e-86,1.08416155214533e-84,-187.579199107264,-391.21988815977,7,2,24295.5400784541,0,0,FALSE
"SLC25A35","SLC25A35",0.00403965156469933,0.00648306204780382,-102.359442745939,-110.987259058014,7,2,214.105122690045,0,0,FALSE
"ARHGEF15","ARHGEF15",1.43501300883657e-20,5.23260946263268e-20,-79.7088260995432,-131.051525910674,7,2,102.191849923379,0,0,FALSE
"LOC100128288","LOC100128288",1.53115017706042e-09,3.59305717112346e-09,-111.69809187862,-136.592233102266,7,2,414.016766446917,0,0,FALSE
"KRBA2","KRBA2",6.08282751243076e-84,8.05726633116526e-83,-257.085872468861,-456.362425871911,7,2,1569.76466405908,0,0,FALSE
"RPL26","RPL26",4.4917758585825e-05,8.26258662077909e-05,-228.307499916574,-242.073687779355,7,2,118528.723870609,0,0,FALSE
"RNF222","RNF222",8.56148136756729e-43,5.65567207720953e-42,-91.3935060119221,-194.947295612365,7,2,131.850595784914,0,0,FALSE
"NDEL1","NDEL1",3.11991462403892e-48,2.31077333913399e-47,-167.293561205589,-283.541622167437,7,2,3495.68506992569,0,0,FALSE
"LOC101928204","LOC101928204",8.28905069904638e-06,1.59392505747457e-05,-75.1238584239652,-90.7582926176318,7,2,26.6823334032013,0,0,FALSE
"CCDC42","CCDC42",1.17363252617067e-05,2.23784879866585e-05,-52.5311224651006,-67.7829629991502,7,2,4.6094015379133,0,0,FALSE
"MFSD6L","MFSD6L",2.88767043415985e-268,1.77181257672914e-266,-132.576973879584,-757.984648883518,7,2,337.067772905816,0,0,FALSE
"SYT2","SYT2",2.65162083459519e-86,3.61630463182109e-85,-201.257137930276,-406.009621679159,7,2,2452.09649204863,0,0,FALSE
"PIK3R6","PIK3R6",7.82120136677531e-101,1.2867043591833e-99,-134.769888585317,-373.206904067362,7,2,80.0294326437878,0,0,FALSE
"PIK3R5","PIK3R5",3.06284205731094e-20,1.1062433518407e-19,-208.064754393052,-258.626747528002,7,2,828.589507678424,0,0,FALSE
